ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster,PCA1,PCA2
466573,0,0,37,1,0,5.0,2,2.0,3,0.855450982918217,-2.1735085970228876
463229,0,0,22,0,8,0.0,2,1.0,0,2.2715054674385793,0.08221234074041973
459768,1,0,19,0,5,0.0,2,4.0,0,2.2929693039044827,1.4657538646377828
462541,1,1,70,1,2,4.0,1,2.0,2,-1.8720325169705483,-0.2959729392760205
467714,1,1,89,1,7,13.0,2,1.0,1,-1.1739358579966321,-1.016650181707986
467730,1,0,18,0,5,1.0,2,4.0,0,2.36340915123345,1.3682591798655455
459474,1,0,25,1,1,6.0,2,1.0,3,1.0708805633722462,-1.7884797283286706
460093,0,0,45,1,0,4.0,2,1.0,3,0.4740976968271225,-2.4286563433437305
467865,0,0,35,1,0,3.0,2,1.0,3,0.7218387480492799,-2.354997386720649
465758,0,1,37,0,2,7.0,2,1.0,3,0.46645927935822,-1.014814221682908
464184,0,1,39,0,2,4.0,0,2.0,2,-0.7578246381530848,0.1843869894109617
462618,0,0,32,1,5,1.0,2,5.0,0,1.5666509093038412,0.034849537272245636
464226,0,1,62,1,0,2.0,0,3.0,2,-2.207093069170349,-0.505364883288782
465432,0,1,58,1,2,0.0,0,4.0,2,-1.9030546876188144,0.3382135974862053
464087,0,0,32,0,2,1.0,2,4.0,0,1.8602779505946803,0.2306458620369913
466627,1,0,25,0,5,0.0,2,5.0,0,2.2278507716516436,1.8465657926344115
467380,0,1,56,1,0,0.0,0,4.0,2,-2.0081337888342374,0.04010003297157831
465842,0,0,36,1,3,10.0,2,2.0,3,1.33634333515427,-2.211644789734938
464622,0,0,30,0,5,8.0,2,3.0,0,2.3446897761180647,-0.36812343757579136
462083,1,0,19,0,5,1.0,2,5.0,0,2.4429183001402137,1.7382366859761944
460910,1,0,27,1,5,0.0,2,2.0,3,1.1982386568233327,-0.25680894395010645
460255,0,0,38,1,1,14.0,2,1.0,3,1.1731846482606703,-3.250212640054401
460109,1,1,46,1,0,8.0,0,2.0,2,-1.7498548751430338,-0.7525324519586748
464306,1,0,29,1,0,3.0,2,1.0,3,0.7491703983137904,-1.6407186875148798
466835,1,1,51,0,3,1.0,0,4.0,2,-1.0773611162372854,2.106164149938406
465192,1,1,55,0,0,0.0,2,1.0,3,-0.6539522913019556,0.12498450958061955
463380,0,1,69,1,2,1.0,2,1.0,1,-1.354700733593937,-1.3777837593809394
462391,0,0,26,0,5,1.0,2,8.0,0,2.711965169059834,2.1295567363479795
467086,0,1,83,1,7,0.0,2,3.0,1,-1.1769777474623444,0.21795115516233923
460306,0,0,39,1,5,9.0,2,1.0,3,1.2625479039020413,-2.1838471621815265
460752,1,1,35,1,0,9.0,2,1.0,3,-0.3482697537385391,-1.780580021657225
467264,1,1,19,0,8,2.0,1,5.0,0,0.9806927720655634,2.7732194508966845
461646,0,1,60,1,0,1.0,1,4.0,2,-1.5071593242173689,-0.31709693962512964
463570,1,1,35,1,0,1.0,0,4.0,2,-1.505404783993872,0.6265476661243661
465277,0,0,53,1,2,1.0,2,1.0,3,0.28108064735988053,-1.8315580713808033
467426,0,1,86,0,7,1.0,2,3.0,1,-0.5757830581126397,1.133400648037437
466258,0,0,29,0,5,1.0,2,3.0,0,2.0830151346706542,0.2970042808123033
463719,0,0,26,0,1,0.0,2,1.0,3,1.5855477146334727,-0.9373494069116192
460032,1,0,36,1,2,8.0,2,1.0,3,0.9171933738548471,-1.8084097030894808
465175,0,0,22,0,6,0.0,2,4.0,0,2.4338793491753665,0.8918644101805433
466610,1,0,19,0,8,0.0,2,5.0,0,2.6457992495620615,2.274234180011588
459036,0,1,20,1,7,1.0,0,3.0,2,-0.4634792506493125,0.5271830584248519
464047,1,0,43,1,5,3.0,2,3.0,3,0.9684076955424307,-0.1403115733666428
459496,0,0,42,1,0,1.0,2,3.0,3,0.6532007425091093,-1.4135523518232886
459997,1,0,43,1,3,1.0,2,2.0,3,0.6140142145303886,-0.6112463900702478
463382,0,1,50,1,2,4.0,1,3.0,2,-1.038865540066442,-0.6987800105554314
460967,1,0,25,1,3,1.0,2,2.0,3,1.1346738667049572,-0.6502503088597752
465094,1,1,61,0,0,1.0,1,2.0,2,-1.2527188109052507,0.6810053468926567
461229,0,1,28,1,5,0.0,0,2.0,2,-1.007762710419671,-0.021744483656226835
466442,1,0,38,1,0,1.0,2,1.0,3,0.40581195003241144,-1.4305611273300334
464527,1,0,25,0,4,12.0,2,3.0,0,2.427688047699211,-0.1798789534531099
463560,0,0,18,0,5,9.0,2,5.0,0,2.950179892275525,0.2461673929697214
460011,1,1,43,1,3,1.0,0,5.0,2,-1.3839791281916565,1.4523630565157393
467207,0,0,27,1,0,8.0,2,1.0,3,1.1608145933898804,-2.8489714637134234
465177,0,0,60,1,3,1.0,2,2.0,3,0.26850166571475276,-1.3016893611268612
467531,1,1,75,1,7,2.0,2,1.0,1,-1.2256357728172655,0.001619241356727545
465409,0,0,31,0,1,1.0,2,4.0,0,1.8077383999869685,0.08158907977967791
462842,1,0,23,0,1,6.0,2,4.0,0,2.100492678200557,0.3148950082558467
462124,1,0,36,1,0,8.0,2,1.0,3,0.7542632001755832,-2.1021894988497154
466265,1,0,30,0,1,1.0,2,1.0,3,1.3651383136758257,-0.29672966432893205
459789,1,1,56,0,0,1.0,0,2.0,2,-1.683253428193151,0.9407076347171274
464223,0,1,52,1,0,2.0,2,2.0,3,-0.8759477950948221,-1.4359177682150943
460280,1,1,39,1,3,0.0,2,1.0,3,-0.5932054380207507,-0.47329258695271476
460331,0,0,35,0,0,5.0,2,1.0,3,1.4513243571917929,-1.5413763473721804
461494,1,1,33,0,2,0.0,0,2.0,2,-0.8965502322767638,1.2799768901968964
460035,0,0,25,1,0,0.0,2,6.0,0,1.4287246027707616,-0.2516297206402198
463812,0,1,27,1,0,0.0,0,2.0,2,-1.3861626083859107,-0.7583608574340104
465569,1,1,35,1,0,1.0,1,3.0,2,-1.0386771706850524,-0.011799665319536783
466333,0,1,41,1,0,1.0,0,2.0,2,-1.7496058045357503,-0.8233522765483083
467668,0,1,49,1,0,1.0,0,3.0,2,-1.87257540925243,-0.438206579797288
462723,0,1,46,0,0,8.0,0,2.0,2,-0.9571763210676031,-0.4755358172890679
460909,0,0,31,0,5,1.0,2,2.0,0,1.9167293770681293,-0.06647257216675759
467777,1,0,49,1,1,1.0,2,1.0,3,0.16909613832091805,-1.25983550130076
462404,0,0,26,1,0,9.0,2,1.0,3,1.2312544407188477,-2.9464661484856616
461799,1,1,43,1,1,13.0,1,2.0,2,-0.798879325674901,-1.3593189188958024
459933,0,1,30,1,0,8.0,2,4.0,3,0.22636923886707963,-1.319934783416749
463717,0,1,70,1,0,1.0,0,4.0,2,-2.371576984984077,-0.024891386142719896
463652,0,0,28,1,0,1.0,2,1.0,3,0.8412888794786285,-2.179509976570938
462149,0,1,89,0,7,3.0,1,1.0,1,-1.371562713339177,0.48416116662248615
462769,0,1,42,0,6,6.0,1,4.0,0,0.3563193914286465,1.0528761670293922
465532,0,1,37,1,3,6.0,0,3.0,2,-1.0735021584652513,-0.5001785006584948
462829,1,1,29,0,4,1.0,0,3.0,2,-0.46796891743408675,1.837571969786759
459210,0,1,68,1,0,1.0,1,2.0,2,-1.9554329843500997,-1.0353831080744675
464659,0,0,25,0,2,1.0,2,1.0,0,1.7374526488020725,-0.8879541938037389
461411,1,0,29,0,5,1.0,2,3.0,0,1.9367935675436416,1.0242842862812478
467759,0,1,48,1,1,0.0,2,2.0,3,-0.7618091855216027,-1.107039807053678
461475,0,1,51,1,1,1.0,0,3.0,2,-1.8489613948766395,-0.2869829131627784
462714,0,1,40,1,2,1.0,1,5.0,2,-0.6572837407610116,0.3011557903246392
466890,1,1,47,1,0,0.0,0,6.0,2,-1.6771561595965983,1.4834993225126654
462888,1,1,39,1,4,1.0,1,3.0,2,-0.8285189682542071,0.5844274637097173
467479,1,1,35,1,4,1.0,0,4.0,2,-1.1795444366353438,1.2141072576448362
466799,0,0,19,0,5,2.0,2,3.0,0,2.413784808086907,0.180007636645302
466557,0,0,21,0,5,7.0,2,3.0,0,2.563505291108302,-0.29229759657551363
460873,1,1,46,1,3,0.0,0,3.0,2,-1.7291394182618323,0.8185702665754631
466776,1,1,86,1,7,0.0,2,1.0,1,-1.626845293562486,0.21611057029596667
459462,1,1,66,1,0,0.0,1,2.0,2,-2.085317790110319,-0.21710907096487328
465727,1,0,42,0,8,1.0,2,5.0,0,2.022026227324938,2.228744720292054
462348,0,1,73,1,7,1.0,1,2.0,1,-1.5298050576322788,0.003680598972335106
460941,1,1,72,0,2,1.0,2,1.0,1,-0.9412419224682927,0.3602735393581446
461629,1,1,53,1,0,0.0,2,3.0,3,-1.0256888355091656,-0.14800465584541822
459907,0,1,39,1,0,8.0,0,2.0,2,-1.401154554392578,-1.4949806480679904
467146,0,0,27,0,6,9.0,2,1.0,0,2.3375764124731377,-1.0586832366892092
460916,1,1,63,0,3,1.0,0,3.0,2,-1.5329022361590148,1.7643561407313044
459196,0,0,23,0,5,1.0,2,3.0,0,2.2565683520621773,0.2840029745491273
465444,0,0,30,1,3,0.0,2,4.0,0,1.3116228118526874,-0.535746848580793
464186,0,1,39,1,0,5.0,0,2.0,2,-1.5256974876837197,-1.2089972468828665
466412,1,1,26,1,0,1.0,0,3.0,2,-1.3535096430452718,0.23923508499614965
459480,0,1,50,1,3,7.0,2,3.0,3,-0.2576952214881651,-1.1084102235708886
467880,0,1,45,1,0,1.0,0,2.0,2,-1.865307949463432,-0.8146847390395247
460216,0,0,62,0,3,2.0,2,1.0,3,0.790187206157694,-0.7562173743624121
467941,0,0,27,1,1,1.0,2,3.0,3,1.1685488728275484,-1.2991657196011104
466090,1,1,57,1,3,1.0,2,3.0,1,-0.8554814088209045,0.20600477490867697
462572,0,1,30,0,2,1.0,0,7.0,2,-0.0798643196635239,2.2899215398685864
467443,1,0,32,0,5,7.0,2,4.0,0,2.2075375105688475,0.8266287587760389
462548,1,0,18,1,4,1.0,2,5.0,0,1.7439217625840837,0.5849032635803294
459701,1,0,47,0,0,3.0,2,3.0,0,1.0918371033650078,0.13818311488010462
461139,0,0,32,1,0,4.0,2,4.0,3,1.17543372325814,-1.3533939750469195
461115,0,1,32,0,2,5.0,2,3.0,0,0.7449277086010955,-0.09937179931189895
459027,1,1,67,1,1,1.0,0,4.0,2,-2.349556856575696,0.8427778640747546
467340,0,1,77,1,7,0.0,1,2.0,1,-1.6870215136570086,0.1076759368761606
461410,1,1,79,0,0,0.0,0,2.0,2,-2.3900550726243686,1.0858737757876757
460857,1,0,31,0,3,1.0,2,1.0,0,1.4991429511231689,-0.0007829841915007062
464300,1,1,42,1,0,0.0,2,3.0,3,-0.7075079369580407,-0.17184038399457371
460532,0,0,18,0,0,0.0,2,6.0,0,2.2776603433426237,0.7374787288579598
463287,1,1,50,1,0,1.0,0,4.0,2,-1.9392878274726795,0.6590509317823057
461392,1,1,71,1,0,0.0,0,5.0,2,-2.4798037143013736,1.1676939258319154
461546,0,1,72,0,7,1.0,2,3.0,1,-0.1708255508657531,1.1030642667566934
467780,1,1,47,1,0,1.0,2,3.0,3,-0.8106213070205958,-0.2563337625036353
462130,1,1,45,1,0,9.0,0,2.0,2,-1.679415027814066,-0.8500271367309119
464684,0,0,40,0,2,9.0,2,5.0,0,2.069422834654378,-0.14683084437232002
462276,0,0,36,1,2,4.0,2,1.0,3,0.8973576965936706,-2.1543785069782593
462142,0,0,42,1,0,1.0,2,1.0,3,0.43633137223174207,-2.1491735952901947
462417,1,0,30,0,5,4.0,2,4.0,0,2.1408456497415465,1.1082783912067722
466463,0,0,29,1,5,2.0,2,4.0,0,1.5865071439579665,-0.4347895379878368
464736,1,0,28,1,2,0.0,2,5.0,0,1.2502219154885679,0.40812011198709525
467520,1,1,22,0,5,1.0,2,2.0,0,0.8578648347853112,1.060409635872152
459835,1,1,85,0,7,1.0,2,1.0,1,-0.9099484592850993,1.1228925256622797
463855,0,1,40,1,0,1.0,0,2.0,2,-1.72068026830383,-0.8255191609255041
460344,0,1,52,1,0,14.0,0,2.0,2,-1.5281006588252606,-2.038777953534693
466211,1,1,47,1,0,0.0,2,3.0,3,-0.8521356181176429,-0.16100596210859375
460139,1,0,26,0,0,6.0,2,6.0,0,2.149120352942531,0.9101270069742234
464126,0,0,55,1,8,3.0,2,1.0,1,0.795048718127926,-1.1365405161357887
461286,0,0,20,0,1,4.0,2,4.0,0,2.2504622318292364,-0.22823004955460255
461621,0,1,87,1,7,0.0,1,2.0,1,-1.9762768759762128,0.12934478064812052
460163,1,0,28,0,5,0.0,2,2.0,0,1.8157701075398311,0.7496345805656408
461958,1,0,38,0,0,2.0,2,2.0,3,1.2022179332165606,-0.15380166585307034
464875,1,1,42,0,3,1.0,2,2.0,1,0.11642393646763735,0.8099675276558361
464791,1,1,42,0,8,0.0,1,6.0,0,0.3408115016759816,3.381524014095727
464579,0,0,29,0,2,1.0,2,4.0,0,1.9470545592904416,0.2241452089054034
463531,1,0,32,1,1,0.0,2,4.0,3,0.9446199985825702,-0.09791287011769129
462651,1,1,38,0,4,1.0,1,5.0,0,0.06373292520349935,2.3221584629379786
465486,0,1,59,0,0,1.0,1,2.0,2,-1.0486461713143973,-0.05060842733067986
460882,1,0,22,0,5,0.0,2,2.0,0,1.9893233249313538,0.7366332743024648
467162,0,0,26,0,6,9.0,2,3.0,0,2.5833713189824254,-0.32522887759949914
461298,0,1,78,1,0,1.0,1,2.0,2,-2.2446883466693053,-1.0137142643025079
461595,0,0,32,1,5,0.0,2,3.0,3,1.3082672279294265,-0.6054439057996186
459260,1,1,37,1,0,0.0,0,4.0,2,-1.6047701675547599,0.7262092352737995
462772,1,1,37,1,5,1.0,1,4.0,2,-0.5807681238120502,1.0947942145688958
462941,1,0,67,0,7,1.0,2,2.0,1,0.8921186792712433,1.0325950666414772
459143,1,1,47,0,0,0.0,1,4.0,2,-0.672406244478044,1.481618009473861
464532,0,1,68,1,7,0.0,1,2.0,1,-1.4266916875697238,0.08817397748139702
460056,1,0,30,1,5,3.0,2,5.0,0,1.5613090368347644,0.5671401731967154
466761,0,1,48,1,3,2.0,2,1.0,3,-0.6242850747869281,-1.3717262338169787
465469,0,0,43,1,0,6.0,2,1.0,3,0.6149773914850577,-2.623645712888206
461886,1,1,33,1,5,9.0,2,2.0,3,0.22534143806214532,-0.6826536792775761
465680,1,1,31,0,5,0.0,0,5.0,2,-0.2689998438779756,2.819744680283216
459316,1,1,32,1,5,1.0,2,2.0,3,-0.0778475144823124,0.07780183950556012
465609,0,0,21,0,5,1.0,2,4.0,0,2.4228541096647014,0.6474798275281884
467009,0,0,29,0,6,2.0,2,4.0,0,2.3144292177460164,0.7163770000308322
461766,0,1,35,1,0,1.0,2,2.0,3,-0.42572799024922126,-1.3774270022323845
464938,1,1,46,0,0,0.0,2,3.0,3,-0.17675309493730407,0.8411037936527616
462034,0,1,38,1,0,9.0,1,2.0,3,-0.7555524086161071,-1.8630120425506786
464049,0,0,32,1,5,1.0,2,3.0,3,1.3497815390264738,-0.70077170619466
467925,0,0,28,1,0,3.0,2,7.0,0,1.5749256125048254,-0.16330184696030361
463711,0,1,68,1,7,3.0,2,1.0,1,-0.8354211409697626,-0.836156755147631
463846,0,1,45,1,0,4.0,2,1.0,3,-0.6988751044159678,-2.0095521813790023
462064,1,1,58,1,0,0.0,0,3.0,2,-2.320641113563774,0.4039031854614619
463249,1,0,28,0,3,1.0,2,2.0,0,1.6943542449576143,0.3605269844103641
464217,0,0,32,0,5,12.0,2,3.0,0,2.452895948042413,-0.7451008704015657
463378,1,0,30,1,1,1.0,2,1.0,3,0.7186813267274073,-1.301006304467483
463035,0,1,42,0,6,3.0,0,4.0,2,-0.3433858403099983,1.609396277924967
459656,1,0,22,0,0,1.0,2,6.0,0,2.0572509423849765,1.378098471440647
463114,1,0,41,1,0,1.0,2,3.0,3,0.5359047116140175,-0.6884392307315392
465309,0,0,18,0,5,6.0,2,4.0,0,2.717202273845699,0.16434017242139307
462688,0,1,29,1,5,8.0,2,3.0,3,0.554185524158476,-0.9554628001268101
459255,0,0,33,1,5,0.0,2,3.0,3,1.279341691697506,-0.6032770214224227
467385,1,0,47,0,0,1.0,2,3.0,0,1.0088084811709128,0.3288387156701876
467492,0,1,57,1,1,1.0,2,2.0,3,-0.9806247005118398,-1.1828656480539557
460789,1,1,36,1,4,1.0,2,3.0,3,-0.16658006111094262,0.30739010086767926
467307,1,1,57,1,4,1.0,1,3.0,2,-1.3491786204287755,0.6234313824992448
464026,1,0,18,0,5,1.0,2,2.0,0,2.146539780956083,0.6326379363986396
464645,1,1,52,1,0,1.0,0,5.0,2,-1.8887042147978363,1.0311953222701504
462493,1,1,52,1,0,1.0,0,6.0,2,-1.7802695296591529,1.3990059440036031
460685,1,0,51,1,0,6.0,2,4.0,3,0.5626555899187328,-0.7755987672013348
460452,0,1,37,1,3,0.0,0,2.0,2,-1.4310227101862196,-0.2960223200216982
459322,1,0,36,1,8,0.0,2,1.0,3,1.0738694061162606,-0.16444791264844327
464066,0,0,29,1,5,9.0,2,3.0,3,1.768672636498614,-1.4698947624865801
461114,1,1,45,1,0,1.0,0,4.0,2,-1.7946601463130776,0.648216509896326
465165,1,0,61,1,0,0.0,2,1.0,3,-0.3009896943988069,-1.2853949862594845
464526,1,1,52,1,3,1.0,0,4.0,2,-1.752743639417624,1.1040543941770502
460666,0,1,49,1,6,14.0,2,1.0,3,0.08935638266461479,-2.0728232605399284
465417,1,1,40,1,3,1.0,0,2.0,2,-1.6225065749119463,0.3424305381837927
464096,0,0,31,0,5,1.0,2,5.0,0,2.242033432484181,1.036959293033601
464891,1,1,42,0,3,1.0,2,3.0,0,0.22485862160632106,1.177778149389289
460107,1,1,51,1,2,1.0,0,5.0,2,-1.6968485048866517,1.3228082336531901
467708,0,0,42,1,5,8.0,2,1.0,3,1.1342569841092327,-2.082018708654897
461873,1,0,29,1,1,1.0,2,4.0,3,1.072910918375379,-0.19974132364432082
465181,0,0,33,1,5,8.0,2,1.0,3,1.3945868101965166,-2.1015206680496608
467204,1,0,27,1,5,1.0,2,3.0,0,1.3481876530590635,0.015673877388304978
467320,0,0,21,0,5,0.0,2,4.0,0,2.381339798567654,0.74280762792323
459468,1,1,35,0,0,9.0,0,3.0,2,-0.635267993407759,0.5003912813691319
467316,0,0,42,1,1,0.0,2,1.0,3,0.4762821479743267,-1.906955897015035
466182,0,0,41,1,0,2.0,2,1.0,3,0.5067712195607098,-2.2466682800624316
463757,1,0,39,1,0,0.0,2,3.0,3,0.552241472980811,-0.5974451990908901
462314,0,0,28,0,1,14.0,2,1.0,3,2.1088969975282943,-2.267604843687809
466392,0,1,45,1,2,3.0,0,3.0,2,-1.5109144684513893,-0.34374992233591983
466652,0,1,61,1,1,1.0,0,2.0,2,-2.2466514423345276,-0.6331246911242718
461664,1,1,62,1,0,0.0,0,4.0,2,-2.3279085733527722,0.7803813447036986
464105,1,1,65,1,3,1.0,0,2.0,2,-2.345644980709958,0.39660264761369196
466790,1,1,45,1,1,1.0,0,2.0,2,-1.930064429750812,0.05948516430953774
463844,0,1,26,1,2,9.0,2,2.0,3,0.32964649829370535,-1.8657715690272452
462913,0,0,25,1,0,4.0,2,5.0,3,1.4863471620202666,-1.0007515439538386
465541,0,1,45,1,0,1.0,0,4.0,2,-1.6484385791860645,-0.07906349557261895
459149,1,1,43,0,4,0.0,1,4.0,2,-0.23084375219183406,2.060510063485547
464508,1,1,49,1,4,1.0,1,3.0,2,-1.1177743305734118,0.6060963074816769
458999,1,1,55,1,0,1.0,0,2.0,2,-2.300784878909649,-0.06573588979862033
459947,0,0,37,1,0,3.0,2,1.0,3,0.6639876755854389,-2.350663617966257
465500,1,1,65,1,3,1.0,1,2.0,1,-1.7704826822624553,0.126065937903242
466009,0,0,32,0,0,10.0,2,5.0,0,2.1794112619275254,-0.5532735155451646
466338,0,0,39,0,2,0.0,2,3.0,0,1.507850200735506,-0.02666876866104815
465122,0,1,40,1,0,2.0,0,2.0,2,-1.6791659572067823,-0.9208469613205459
465230,1,1,72,1,3,1.0,0,3.0,2,-2.439689049194717,0.7795814599875166
466369,0,0,38,0,6,5.0,2,1.0,0,1.8533382695338227,-0.6535363069598871
463939,1,0,26,0,8,0.0,2,5.0,0,2.443320495938618,2.28940237065196
460825,1,0,30,1,1,1.0,2,3.0,3,0.935550697004775,-0.5653850610005775
461125,1,1,51,1,6,1.0,2,3.0,1,-0.43753293091048573,0.633673162285854
463471,1,0,57,1,8,1.0,2,4.0,1,0.8332515117590291,0.8891607240779897
467415,0,0,31,1,5,1.0,2,1.0,3,1.1618377049810267,-1.4385598340387618
465879,1,0,39,1,0,0.0,2,1.0,3,0.3353721027034436,-1.3330664425577952
463961,0,0,30,0,2,0.0,2,4.0,0,1.876614711961474,0.32163989367764106
462634,0,1,43,0,0,0.0,0,3.0,2,-1.0940795160095362,0.648396554473129
463622,1,0,27,1,5,8.0,2,1.0,3,1.421918460461027,-1.3872419688438917
466624,0,1,46,0,0,0.0,0,4.0,2,-1.0724214395666136,1.02270782933817
467785,1,1,43,0,0,1.0,2,2.0,3,-0.156896860283179,0.37146471839267925
461928,1,1,69,1,7,1.0,2,1.0,1,-1.0935968665227902,0.08394573548859313
460578,1,1,28,0,3,8.0,0,4.0,2,-0.12147360522378343,1.3890312064976074
460198,1,0,43,1,3,9.0,2,1.0,3,0.8376940181680831,-1.7416794149640331
467468,0,0,27,0,5,1.0,2,5.0,0,2.3577355774118627,1.0282917555248168
463581,0,0,28,1,5,1.0,2,3.0,0,1.4654836839541558,-0.7094392437034439
463968,1,0,33,0,0,1.0,2,4.0,0,1.5222006735564837,0.666312956122897
465414,0,0,30,0,2,0.0,2,1.0,3,1.5513106565454227,-0.7817919715227176
464574,1,0,58,0,5,4.0,2,2.0,0,1.1140612649704056,0.4333299103013536
462312,0,0,38,1,2,8.0,2,4.0,3,1.3308679239340697,-1.4279240746036748
467971,0,0,31,1,0,1.0,2,4.0,3,1.0798163261989182,-1.0695774582389912
464746,1,1,32,0,4,4.0,0,5.0,2,-0.21333322256133874,2.293710465200128
459298,1,1,45,1,0,4.0,0,4.0,2,-1.6701172130219346,0.36223310871120123
466414,1,1,66,1,0,1.0,2,3.0,3,-1.360206495427085,-0.21516295933691193
460773,0,1,51,1,0,1.0,0,3.0,2,-1.9304264817162704,-0.43387281104289604
461594,0,1,59,1,0,1.0,0,2.0,2,-2.2702654567103187,-0.7843483577587813
462713,0,0,40,1,2,1.0,2,1.0,3,0.6571126183748469,-1.8597275682843508
465163,1,1,46,1,0,11.0,0,5.0,2,-1.3000078864358406,0.06491601205655911
462222,1,0,20,0,5,1.0,2,6.0,0,2.5224274490469774,2.1082141920868427
459342,0,1,84,0,7,1.0,1,2.0,1,-1.2015289692349855,1.0317929672600417
463006,0,0,41,1,8,1.0,2,1.0,3,1.1169776031807184,-0.97622129662645
463029,1,1,51,0,0,1.0,0,3.0,2,-1.430191061894865,1.2976838345646002
460767,1,1,57,1,3,8.0,0,5.0,2,-1.498336457759212,0.8154048350311925
464319,0,0,33,0,1,0.0,2,1.0,3,1.383068961010029,-0.9221812162712473
462828,1,0,25,0,8,3.0,2,3.0,0,2.3799195951843135,1.2656308416227335
459873,1,1,55,1,0,1.0,0,3.0,2,-2.1923501937709657,0.30207473193483253
461608,0,1,56,1,4,1.0,1,4.0,2,-1.065596831931159,0.2617951143865568
465155,1,1,77,1,7,1.0,2,1.0,1,-1.3250011563781534,0.10128081050616113
461704,1,1,30,1,5,1.0,2,2.0,3,-0.019996442018471536,0.0734680707511683
464826,1,0,23,0,5,6.0,2,5.0,0,2.534787710697768,1.2702652215097696
462677,0,0,43,1,0,2.0,2,4.0,3,0.7742242025129197,-1.138902646107681
465006,1,0,39,1,3,5.0,2,1.0,3,0.787338918707576,-1.3690357508926507
463483,1,1,29,0,4,1.0,1,2.0,2,-0.0012413041252674378,1.1992246383428562
459816,1,1,37,1,1,1.0,2,2.0,3,-0.5483355430004426,-0.49892333012893014
459002,0,1,45,0,2,2.0,2,2.0,3,0.1359181191563036,-0.15302952295667988
465990,1,1,48,0,4,2.0,1,2.0,1,-0.5093121814347091,1.1450676411145382
466044,1,1,27,0,3,0.0,0,4.0,2,-0.4246625577682413,2.1494867252807435
461163,0,1,60,0,3,9.0,2,4.0,1,0.2909697104738268,0.09469028128299228
467106,1,1,45,1,3,4.0,0,3.0,2,-1.5341566376417226,0.43509218061810084
467373,1,0,31,1,5,1.0,2,1.0,3,1.0156161378540147,-0.711279828569817
461256,1,0,33,0,1,1.0,2,4.0,0,1.6036657603961153,0.8132028540030145
466522,1,1,18,0,0,6.0,1,4.0,2,0.4155201728299338,0.8468115601649282
459010,0,1,48,1,0,1.0,0,3.0,2,-1.8436498730205093,-0.44037346417448375
466537,0,1,83,0,7,1.0,2,2.0,1,-0.5974411345555621,0.7590893731723954
459046,1,1,57,1,4,1.0,2,4.0,1,-0.6655816368425891,0.7207052945222474
459335,1,0,26,1,5,1.0,2,3.0,0,1.3771131892909843,0.013506993011108772
462695,1,1,51,1,0,8.0,2,5.0,3,-0.41885390399157907,-0.1793395842932365
466208,1,1,67,0,4,2.0,1,1.0,1,-1.167332054979882,0.8184278225478083
462128,1,1,38,1,0,9.0,0,2.0,2,-1.4769362741906225,-0.8651953273712838
467329,0,0,40,1,1,0.0,2,1.0,3,0.5341332204381676,-1.9112896657694265
461609,0,1,45,1,0,5.0,0,2.0,2,-1.699250705075243,-1.1959959406196907
464470,1,1,48,1,0,0.0,0,4.0,2,-1.9229510661058862,0.750044963422955
462705,0,1,69,0,7,0.0,0,2.0,1,-1.3843225353007285,1.3651542117075945
465255,1,0,21,0,5,9.0,2,5.0,0,2.7171817164527514,0.9799480515702542
462536,0,1,48,0,2,1.0,1,3.0,2,-0.4591004139453241,0.5871462620138526
461186,0,0,18,0,5,1.0,2,3.0,0,2.4011960332217797,0.2731685526631475
466018,1,1,72,1,0,0.0,2,3.0,1,-1.5752740239156546,-0.10683385267869457
461385,1,1,85,0,7,1.0,2,1.0,1,-0.9099484592850993,1.1228925256622797
459115,0,0,21,0,8,1.0,2,5.0,0,2.775684055322281,1.4559601429019942
461263,0,1,48,1,0,1.0,2,1.0,3,-0.9101946464028713,-1.71706812706229
460027,0,0,37,1,3,6.0,2,3.0,3,1.2497952396728442,-1.4603560820441228
460366,1,0,28,0,5,1.0,2,5.0,0,2.1825884740529298,1.7577386453709576
464106,1,1,55,1,3,1.0,2,2.0,1,-0.9060650214957474,-0.16613961557916798
465696,0,0,56,1,0,0.0,2,2.0,3,0.09829423902649159,-1.6556987918809565
461627,1,1,50,1,1,1.0,2,2.0,3,-0.9243675140154087,-0.47075383322538267
467963,1,0,21,0,5,1.0,2,4.0,0,2.2766325425376897,1.3747598329971336
462437,1,0,18,0,5,0.0,2,6.0,0,2.538764210413771,2.1992082237274926
467543,1,1,68,1,7,0.0,1,2.0,1,-1.572913254696736,0.8154539829503415
465206,1,1,47,1,0,13.0,2,1.0,3,-0.5293189441333955,-2.1358886107110395
463040,1,1,75,0,7,1.0,1,2.0,1,-1.0874207102747142,1.739571013334223
461668,1,1,50,1,0,3.0,0,4.0,2,-1.8562592052785851,0.46839533099222247
461955,1,0,31,1,5,0.0,2,4.0,0,1.2994058821730188,0.48747983702558306
467139,0,0,30,1,0,0.0,2,3.0,3,0.9587928661951077,-1.3442271639545984
459366,0,1,41,1,0,0.0,2,4.0,3,-0.4239261484604239,-0.5334766521072613
460689,1,1,41,1,4,6.0,1,2.0,2,-0.7872331703714953,-0.25568839124455134
462167,0,1,35,0,5,2.0,2,1.0,3,0.5611340568557204,-0.10183929482173966
